paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_file,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason
e105857da02d,Designerly Ways of Knowing in HRI: Broadening the Scope of Design-oriented HRI Through the Concept of Intermediate-level Knowledge,"Lupetti, Maria Luce and Zaga, Cristina and Cila, Nazli","Interest in design methods and tools has been steadily growing in HRI. Yet, design is not acknowledged as a discipline with specific epistemology and methodology. Designerly HRI work is validated through user studies which, we argue, provide a limited account of the knowledge design produces. This paper aims to broaden current understanding of designerly HRI work and its contributions by unpacking what designerly knowledge is and how to produce it. Through a critical analysis of current HRI design literature, we identify a lack of work dedicated to understanding the conceptual implications of robotic artifacts. These, in fact, are implicit carriers of crucial HRI knowledge that can challenge established assumptions about how a robot should look, act, and be like. We conclude by discussing a set of practices desirable to legitimize designerly HRI work, and calling for further research addressing the conceptual implications designerly HRI work.",10.1145/3434073.3444668,2021,Proceedings of the 2021 ACM/IEEE International Conference on Human-Robot Interaction,https://doi.org/10.1145/3434073.3444668,Design knowledge,design_knowledge.bib,acm|ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Critically analyzes HRI design literature to unpack what designerly/intermediate-level knowledge is, synthesizing and defining design-knowledge constructs (C2 and C3).","It critically analyzes HRI design literature to unpack designerly knowledge and intermediate-level knowledge, indicating a synthesis/categorization of design-knowledge constructs, but any explicit adapted or original definition is not clearly visible in the truncated abstract."
b73f2343e274,Let's Get Divorced: Constructing Knowledge Outcomes for Critical Design and Constructive Design Research,"Forlizzi, Jodi and Zimmerman, John and Hekkert, Paul and Koskinen, Ilpo","Over the last two decades, constructive design research (CDR) - more commonly called Research through Design within HCI - has become an accepted mode of scholarly inquiry within the design research community. It has been described as having three distinct genres: lab, field, and showroom. The lab and field genres typically take a pragmatic stance and typically propose a preferred future. Research done following the showroom approach - more commonly known as critical design (CD), speculative design, or design fictions - typically offers a polemic and a critique of the current state embodied in an artifact. Recently, we have observed a growing conflict within the design research community between pragmatic and critical design researchers [4]. To help reduce this conflict, we called for a divorce between CD and pragmatic CDR, advocating that each approach has its own merits and should be evaluated on its own account. Other design researchers have pushed back on this stance, seeking to create some middle ground to connect these two types of research. In this day-long workshop, we seek to look at exemplar CDR and CD case studies, to develop methods for describing, evaluating, replicating, and making use of knowledge outcomes from these two forms of design research.",10.1145/3197391.3197395,2018,Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems,https://doi.org/10.1145/3197391.3197395,Design knowledge,design_knowledge.bib,acm,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Discusses and constructs knowledge outcomes for constructive and critical design research genres, synthesizing and defining design research constructs, satisfying C2 and likely C3.","This appears to discuss knowledge outcomes in critical and constructive design research, plausibly concerning design knowledge, but the abstract excerpt does not clearly confirm a synthesis or explicit definition."
4b599d3e2eb0,Immodest Proposals: Research Through Design and Knowledge,"Bardzell, Jeffrey and Bardzell, Shaowen and Koefoed Hansen, Lone","The paper offers theoretical support for research through design (RtD) by arguing that in order to legitimize and make use of research through design as research, HCI researchers need to explore and clarify how RtD objects might contribute to knowledge. Leveraging the tradition of aesthetics in the arts and humanities, we argue that while the intentions of the object's designer are important and while annotations are a good mechanism to articulate them, the critical reception of objects is equally foundational to RtD's broader knowledge impacts within HCI. Such a scholarly critical reception is needed precisely because of the potential inexhaustibility of design objects' meanings; their inability to be paraphrased simply and adequately. Offering a multilevel analysis of the (critical) design fiction Menstruation Machine by Sputniko!, the paper explores how design objects co-produce knowledge, by working through complex design problem spaces in non-reductive ways, proposing new connections and distinctions, and embodying design ideas and processes across time and minds.",10.1145/2702123.2702400,2015,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,https://doi.org/10.1145/2702123.2702400,Design knowledge,design_knowledge.bib,acm,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Offers theoretical support for research through design and clarifies how RtD objects contribute to knowledge, engaging with design knowledge as topic and likely defining constructs.","The paper centrally concerns knowledge contributions of research through design and appears to theorize how RtD objects contribute to knowledge, but the truncated abstract does not clearly show a synthesis from prior work or an explicit definition, so full-text review is needed."
0a373ca87142,Surveying a Landscape of Ethics-Focused Design Methods,"Chivukula, Shruthi Sai and Gray, Colin and Li, Ziqing and Pivonka, Anne C. and Chen, Jingning","Over the past decade, HCI researchers and practitioners have increasingly addressed ethics-focused issues through a range of theoretical, methodological, and pragmatic contributions to the field. While many forms of design knowledge have been proposed and described, we focus explicitly on knowledge that has been codified as “methods,” which we define as structured supports for everyday work practices of designers. In this article, we identify, analyze, and map a collection of 63 existing methods intentionally designed for ethical impact. Building on results of a content analysis of these methods, we contribute a descriptive record of how these methods operationalize ethics, their intended audience or context of use, their “core” or “script,” and the means by which these methods are formulated and codified. Building on these results, we provide an initial definition of ethics-focused methods, identifying potential opportunities for the development of future methods to support ethical design practice.",10.1145/3678988,2024,ACM J. Responsib. Comput.,https://doi.org/10.1145/3678988,Design methods,design_methods.bib,acm,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,Surveys and maps 63 ethics-focused design methods via content analysis (C2) and explicitly defines methods as structured supports for designers' work practices (C3).,"The abstract reports three design methods for AR in a historical site, but it is unclear from the provided text whether these are synthesized from prior work or explicitly defined as design-knowledge constructs, warranting full-text review."
b2234ef79a5a,Tracing situated effects of innovative design methods: inexperienced designers' practices,"Lee, Jung-Joo and Vaajakallio, Kirsikka and Mattelm\""aki, Tuuli","In recent years the design research community has been active in developing new methods for user involvement and collaboration in the design process. The new methods, often called innovative design methods, correspond more to designer's genuine ways of thinking and working than do traditional user-centered ones. The entire purpose of innovative method is to allow for designer's creativity in the design of method and reflective learning, instead of relying on predefined rules of method. For this reason, codification and scientific evaluation are often regarded very challenging, if meaningful at all. This leads us to raise a question; what could be relevant ways of framing and communicating innovative design methods to better capture their nature and value?As one attempt to explore this question, our study takes a close look at inexperienced designers' practices with innovative methods, such as probes or co-design workshops. We chose students as research subjects because their situated actions -- and the challenges they face in understanding and applying these methods -- reveal just kind of knowledge about the innovative methods that needs to be communicated. To do this, we analyzed students' learning diaries written during the design course. When the students reported uncertainties and disappointments due to 'ill-defined' nature of such methods, we were able to trace the reasons for disappointments. We also found that the innovative design methods in fact supported the students for empathic learning and design inspiration from the making process of the methods.",10.1145/2079216.2079231,2011,Procedings of the Second Conference on Creativity and Innovation in Design,https://doi.org/10.1145/2079216.2079231,Design methods,design_methods.bib,acm|engineering_village|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Discusses and characterizes 'innovative design methods' as a construct distinct from traditional methods, plausibly synthesizing and defining them; flagged for full-text confirmation.","Analyzes Value Sensitive Design and Participatory Design as methodological frameworks for ethical persuasive technology, plausibly engaging design-method knowledge, but the abstract does not clearly confirm a literature synthesis or explicit definition without full text."
5611cdb5c33a,Generating implications for design through design research,"Sas, Corina and Whittaker, Steve and Dow, Steven and Forlizzi, Jodi and Zimmerman, John","A central tenet of HCI is that technology should be user-centric, with designs being based around social science findings about users. Nevertheless a repeated but critical challenge in design is translating empirical findings into actionable ideas that inform design, or generating implications for design. Despite various design methods aiming to bridge this gap, knowledge informing design is still seen as problematic. However there has been little empirical exploration into what design researchers understand by such design knowledge, the functions and principles behind their creation. We report on interviews with twelve expert HCI design researchers probing the roles and types of design implications, and the process of generating and evaluating them. We synthesize different types of design implications into a framework to guide their generation. Our findings identify a broader range than previously described, additional sources and heuristics supporting their development as well some important evaluation criteria. We discuss the value of these findings for interaction design research.",10.1145/2556288.2557357,2014,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/2556288.2557357,Design methods,design_methods.bib,acm|engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Empirically explores what design researchers understand by design knowledge, its functions and principles, treating design knowledge as the topic of study and likely offering definitional framing.","The paper appears to study what design researchers understand by implications-for-design as a form of design knowledge, but the truncated abstract does not clearly confirm a synthesis from prior work or an explicit definition, so it should be checked in full text."
7ebbe03ea0d8,Autobiographical design in HCI research: designing and learning through use-it-yourself,"Neustaedter, Carman and Sengers, Phoebe","Designing a system with yourself as a target user and evaluating the design through your own self-usage is commonly considered a questionable approach in HCI research. Perhaps for this reason, HCI research including extensive self-usage of a design is underdocumented. Yet such self-usage does happen and many researchers have found great value in the lessons learned from it. Our goal in this paper is to bring these hidden practices to light and offer guidelines for how HCI researchers can usefully engage in what we term 'autobiographical design'---design research drawing on extensive, genuine usage by those creating or building a system. Through interviews with HCI experts who have engaged in variations of autobiographical design, we draw out the possibilities and limitations of autobiographical design methods and lay out best practices for its use as an HCI research method.",10.1145/2317956.2318034,2012,Proceedings of the Designing Interactive Systems Conference,https://doi.org/10.1145/2317956.2318034,Design methods,design_methods.bib,acm|engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Documents hidden self-usage practices, defines and offers guidelines for the construct 'autobiographical design' as a design research method, suggesting C2 and C3; flagged to confirm in full text.","Treats autobiographical design as the topic, brings hidden practices to light, and offers guidelines while explicitly naming and framing the construct, satisfying synthesis/categorization and definitional adaptation criteria."
1c04ffa25528,The implications of improvisational acting and role-playing on design methodologies,"Medler, Ben and Magerko, Brian","For decades designers have used theatre metaphors to describe design methodologies and have used performance techniques to enhance the design process, two of which are improvisational acting and role-playing. Unfortunately, most design literature does not differentiate between these two practices even while using them in combination with various design methods. This paper discusses how improvisation and role-playing have been employed during the design process and why they are distinct from one another. The authors draw upon their current research involving improvisational acting and compare it with other role-playing research which examines role-playing from both a serious and entertainment angle. They conclude through this comparison that both performance techniques have their place in the design process and that more informed definitions of each technique can aid designers in deciding which technique's properties will benefit them the most.",10.1145/1753326.1753398,2010,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/1753326.1753398,Design methods,design_methods.bib,acm|engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Discusses and differentiates design methodologies (improvisation vs role-playing) from literature and defines their distinction, plausibly satisfying C2/C3; flagged to confirm.","The paper explicitly discusses how improvisation and role-playing have been employed in design methodologies and distinguishes these practices, indicating categorization/synthesis of method constructs, but any formal definition is not clear from the abstract alone."
e4c9f86a6933,Design patterns for exploring and prototyping human-robot interactions,"Saupp\'e, Allison and Mutlu, Bilge","Robotic products are envisioned to offer rich interactions in a range of environments. While their specific roles will vary across applications, these products will draw on fundamental building blocks of interaction, such as greeting people, narrating information, providing instructions, and asking and answering questions. In this paper, we explore how such building blocks might serve as interaction design patterns that enable design exploration and prototyping for human-robot interaction. To construct a pattern library, we observed human interactions across different scenarios and identified seven patterns, such as question-answer pairs. We then designed and implemented Interaction Blocks, a visual authoring environment that enabled prototyping of robot interactions using these patterns. Design sessions with designers and developers demonstrated the promise of using a pattern language for designing robot interactions, confirmed the usability of our authoring environment, and provided insights into future research on tools for human-robot interaction design.",10.1145/2556288.2557057,2014,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/2556288.2557057,Design Patterns,design_patterns.bib,acm|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Constructs a pattern library by observing interactions and frames interaction building blocks as design patterns, categorizing and defining the construct in its context; flagged to confirm depth.","The paper plausibly constructs and categorizes interaction design patterns from observed human interactions, but the truncated abstract does not make clear whether this is framed as a literature-based synthesis or includes an explicit definition, so full text is needed."
ddcb3ba05227,Design patterns for sociality in human-robot interaction,"Kahn, Peter H. and Freier, Nathan G. and Kanda, Takayuki and Ishiguro, Hiroshi and Ruckert, Jolina H. and Severson, Rachel L. and Kane, Shaun K.","We propose that Christopher Alexander's idea of design patterns can benefit the emerging field of HRI. We first discuss four features of design patterns that appear particularly useful. For example, a pattern should be specified abstractly enough such that many different instantiations of the pattern can be uniquely realized in the solution to specific problems in context. Then, after describing our method for generating patterns, we offer and describe eight possible design patterns for sociality in human robot interaction: initial introduction, didactic communication, in motion together, personal interests and history, recovering from mistakes, reciprocal turn-taking in game context, physical intimacy, and claiming unfair treatment or wrongful harms. We also discuss the issue of validation of design patterns. If a design pattern program proves successful, it will provide HRI researchers with basic knowledge about human robot interaction, and save time through the reuse of patterns to achieve high levels of sociality.",10.1145/1349822.1349836,2008,Proceedings of the 3rd ACM/IEEE International Conference on Human Robot Interaction,https://doi.org/10.1145/1349822.1349836,Design Patterns,design_patterns.bib,acm|engineering_village|ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Adapts Alexander's design pattern concept for HRI and generates/defines eight new patterns, plausibly satisfying C2 and C3 from prior pattern work.","The paper centers on design patterns in HRI and describes a method for generating and presenting eight patterns, but the abstract does not clearly show a synthesis from prior literature or an explicit definition beyond invoking Alexander, so full text is needed."
2efb92894924,Particles of a Whole: Design Patterns for Transparent and Auditable AI-Systems,"Fa\ssbender, Judith","The integration of principles such as transparency and auditability in AI-systems is a challenging endeavour. The demand for guiding concepts is to be not too high-level and not too specific at the same time. In this paper, I will introduce design patterns as a promising method to meet this demand and as a guidance for the implementation of transparency and auditability in sociotechnical AI-systems. This will include the history of design patterns in urban planning and software engineering, as well as their distinguishing features. In extension to this, I outline a pattern approach for responsible AI-systems in a democratic society. This includes a sketch of possible design patterns for transparent and auditable AI-systems. Some early challenges and open questions are discussed at the end, together with the conclusion.",10.1145/3460418.3479345,2021,Adjunct Proceedings of the 2021 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2021 ACM International Symposium on Wearable Computers,https://doi.org/10.1145/3460418.3479345,Design Patterns,design_patterns.bib,acm|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Introduces design patterns as a method drawing on their history in urban planning and software engineering and outlines a pattern approach, plausibly satisfying C2 and C3.","The paper centrally discusses how design patterns are represented and applied and appears to characterize the design problem patterns solve, but the abstract does not clearly confirm a literature synthesis or explicit definition, so full text is needed."
098637c0f9ae,Pattern design in the context space: paco - a methodological framework for designing auditory display with patterns,"Frauenberger, C. and Stockman, T. and Bourguet, M. L.","This paper introduces a methodological framework for contextual design with patterns (paco). Its development was driven by the lack of guidance in designing audio in the user interface and by the need to communicate design knowledge within the community and to designers outside the field. The fundamental concepts presented in this paper, however, are generic and might be applicable similarly to other disciplines. The framework provides methods to create, apply and refine design patterns considering the particularities of small or pre-mature scientific disciplines which have less successful examples to draw upon - such as auditory display. After providing background on research in auditory display and current design practice, a set of requirements for the framework is developed, an appropriate format for design patterns is discussed and the context space is introduced as a key concept to facilitate the workflow within the framework. An example workflow shows the usage of the framework during the life-cycle of a design pattern and we elaborate on the next steps discussing an online design tool and the evaluation of the framework.",10.1145/1772070.1772091,2007,Proceedings of the 14th Conference on Pattern Languages of Programs,https://doi.org/10.1145/1772070.1772091,Design Patterns,design_patterns.bib,acm|engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Presents a methodological framework for creating/applying/refining design patterns and explicitly aims to communicate design knowledge, plausibly defining pattern constructs; flagged to confirm C2/C3.","This paper centers on a methodological framework for creating, applying, and refining design patterns and communicating design knowledge, but the abstract does not clearly confirm a literature-based synthesis or explicit definition of the construct."
